"ID","Z","Z_SE","psm_crit","alpha","coho.pres.m","score.coho.pres","cols.coho.pres","chin.pres.m","score.chin.pres","cols.chin.pres","numspp","score.numspp","cols.numspp"
861,0.836911139831641,0.156298282452803,0.3,0.95,"2761","7.1333493037795","#9CC9E0","-9999","-9999","-9999","1","2.9495329302796","#E1ECF7"
2498,-1.53893037647933,0.152069827525849,0.3,0.95,"2342","7.13389594913412","#AFDFA9","1030","8.29497879373772","#D2EDCC","2","1.58115619072154","#A8DCA1"
914,0.517335434275953,0.131303494677037,0.3,0.95,"2424","7.13448273091493","#9DC9E0","-9999","-9999","-9999","2","1.65765612220484","#68ACD5"
597,0.347979914382419,0.137307278524595,0.3,0.95,"2331","7.13475960073657","#9DC9E0","-9999","-9999","-9999","2","1.57487149639785","#5DA4D0"
2676,1.17313119908276,0.128069942257554,0.3,0.95,"3103","7.13520402182307","#9ECAE1","3103","7.95812002733366","#8FC2DD","3","1.74784680407259","#77B4D8"
370,1.31240538048919,0.14177579959835,0.3,0.95,"3374","7.13528034265035","#9ECAE1","118","8.67919460172504","#EFF6FC","3","1.95638647575378","#96C6DF"
909,0.352403014526854,0.11627696543401,0.3,0.95,"2329","7.13903872971601","#9ECAE1","-9999","-9999","-9999","2","1.59231016735745","#5EA5D1"
2350,0.682495832798793,0.141203368718132,0.3,0.95,"2630","7.14273671876296","#9FCAE1","-9999","-9999","-9999","1","2.90771443680603","#DEEBF7"
1298,-0.0288343475977098,0.136201461638245,0.3,0.95,"2087","7.14598959931507","#9FCAE1","-9999","-9999","-9999","2","1.38730645137977","#4393C6"
682,0.40009441693419,0.136374847314142,0.3,0.95,"2293","7.15035025537704","#9FCAE1","-9999","-9999","-9999","2","1.60989575811776","#61A7D2"
161,-0.428867765992477,0.134436983664173,0.3,0.95,"1981","7.15110798141678","#A0CAE1","-9999","-9999","-9999","1","2.58368585570221","#C0D8ED"
761,-0.1934179953312,0.124093021936057,0.3,0.95,"2014","7.15292851804403","#A0CBE1","-9999","-9999","-9999","2","1.34485890831292","#3C8CC3"
359,1.26343539798013,0.129134404446722,0.3,0.95,"3071","7.15461571857557","#A0CBE1","21","8.66733163718747","#EEF5FC","3","1.80023822402039","#80B9DA"
708,-0.322860369769821,0.111817253877354,0.3,0.95,"1966","7.15644004682725","#A1CBE2","-9999","-9999","-9999","1","2.58986585114751","#C2D9ED"
1620,-0.844790809670333,0.122607605008515,0.3,0.95,"1966","7.15759076021972","#B0DFAA","-9999","-9999","-9999","1","2.59304386270074","#D1EDCA"
371,1.40598449071679,0.136594881509354,0.3,0.95,"3348","7.15963133083968","#A1CBE2","3348","7.96867556633467","#93C4DE","3","2.0252918658965","#9CC9E0"
553,1.18910719090586,0.141253604892795,0.3,0.95,"3013","7.16061182703372","#A1CBE2","-9999","-9999","-9999","1","3.13277849874035","#EAF3FB"
555,0.894215024465985,0.123186302418324,0.3,0.95,"2653","7.16151431413333","#A2CBE2","-9999","-9999","-9999","2","1.94930417522305","#95C5DF"
197,-0.194965747769081,0.147129048615696,0.3,0.95,"1961","7.16232913053161","#A2CBE2","289","8.42350216516732","#D5E5F4","3","0.351109842941406","#084184"
2933,1.22457866100049,0.13944799190281,0.3,0.95,"3010","7.16381568741429","#A2CBE2","3010","7.98810824726115","#97C6DF","3","1.78827347161341","#7FB9DA"
2938,0.697144409919002,0.138336518250023,0.3,0.95,"2499","7.16555322517769","#A3CCE2","2399","8.03646491453867","#A3CCE2","3","1.32180633648975","#3686C0"
2472,-0.490805817495172,0.133070519442898,0.3,0.95,"1894","7.16759378124981","#A3CCE2","1894","8.04412357912386","#A4CCE3","3","0.0226095765948195","#08306B"
898,0.328851898383448,0.135144032430033,0.3,0.95,"2161","7.16819822256582","#A3CCE3","-9999","-9999","-9999","2","1.56850055843344","#5DA4D0"
603,1.56809998763785,0.132585306173733,0.3,0.95,"3434","7.16881486031796","#A4CCE3","3418","7.97653895295787","#95C5DF","3","2.11590857159021","#A4CCE3"
2149,0.415135647489029,0.129514063963243,0.3,0.95,"2202","7.17209909859519","#A4CCE3","2126","8.05097027077478","#A7CEE4","2","1.62374167455994","#62A8D2"
2488,-1.37109102283842,0.153166554980144,0.3,0.95,"2062","7.1764500289282","#B1DFAA","2062","8.0440136265606","#AEDEA8","2","1.51236302405617","#9CD797"
765,-0.0630088448423839,0.123624315873032,0.3,0.95,"1926","7.1802056254569","#A4CCE3","-9999","-9999","-9999","2","1.39269412859315","#4594C7"
2951,1.68127015690295,0.140159827237357,0.3,0.95,"3617","7.1815133546421","#A5CDE3","2642","8.19288400272216","#C0D8ED","3","2.2750200950097","#AFD1E7"
968,-0.131392893258514,0.129557271651103,0.3,0.95,"1884","7.18316044451141","#A5CDE3","-9999","-9999","-9999","1","2.61686135469742","#C7DBEF"
1997,-1.58623647736783,0.150150413992022,0.3,0.95,"2191","7.18323069063773","#B1E0AB","-9999","-9999","-9999","2","1.66254186627809","#AEDEA8"
463,-0.953456335124124,0.136435174982485,0.3,0.95,"1842","7.18429185512166","#B2E0AC","-9999","-9999","-9999","1","2.59610039252755","#D3EDCD"
751,-0.388013160455817,0.118519341686594,0.3,0.95,"1823","7.18662885677536","#A5CDE3","-9999","-9999","-9999","2","1.31404080816483","#3383BE"
950,0.226348765043556,0.128905189295928,0.3,0.95,"2022","7.18719350713082","#A6CDE3","1252","8.23311967837963","#C7DBEF","3","0.812524333139256","#0D58A1"
2024,-0.676508780348161,0.157276458665352,0.3,0.95,"1799","7.18778254363583","#B3E0AC","3144","7.75485873641059","#7DC87D","2","1.29307693938514","#30994F"
688,-1.82953574920493,0.128827108218303,0.3,0.95,"2365","7.18957242784358","#B3E1AD","-9999","-9999","-9999","1","2.89050120150806","#F2FAEF"
2294,0.492306627961472,0.142874229499459,0.3,0.95,"2164","7.19318687068182","#A6CDE3","-9999","-9999","-9999","1","2.79609312698151","#D9E8F5"
910,0.865912415729905,0.12852005679299,0.3,0.95,"2482","7.19797152662008","#A6CDE4","-9999","-9999","-9999","2","1.95620980958545","#96C5DF"
145,0.989629665441421,0.124146344371344,0.3,0.95,"2506","7.19875967891704","#A7CDE4","162","8.57747579065896","#E9F2FA","3","1.49817381522228","#539ECC"
1230,-1.93288897300044,0.145926483158069,0.3,0.95,"2321","7.20478484675669","#B4E1AE","2321","8.05706509095088","#B0DFA9","2","1.85879181683632","#B8E2B1"
2242,-0.957042262719754,0.149961839425355,0.3,0.95,"1768","7.20582161684902","#B5E1AE","1753","8.08767970184788","#B3E0AC","3","0.419746215536315","#04702E"
1562,-2.02637320743526,0.142874418839807,0.3,0.95,"2422","7.20606209848888","#B6E1AF","-9999","-9999","-9999","1","2.95951603301872","#F3FAF1"
1148,-0.484741112229377,0.134874210819194,0.3,0.95,"1700","7.20771595380291","#A7CEE4","-9999","-9999","-9999","2","1.29020134494054","#2676B7"
1001,1.15196077609193,0.136733048248903,0.3,0.95,"2660","7.2149396564702","#A7CEE4","-9999","-9999","-9999","2","2.14199127943249","#A7CDE4"
623,-0.297643291285025,0.120133035248996,0.3,0.95,"1679","7.21571093415266","#A8CEE4","-9999","-9999","-9999","1","2.58991102131345","#C2D9ED"
858,1.19871925142667,0.129601079265092,0.3,0.95,"2681","7.21575267533926","#A8CEE4","1017","8.42715694207687","#D6E5F4","3","1.73125211940949","#74B3D7"
1046,0.000579631482313446,0.116394106531457,0.3,0.95,"1758","7.21658774656149","#A8CEE4","-9999","-9999","-9999","2","1.40183999454371","#4795C8"
2764,1.7777247251213,0.134948175117168,0.3,0.95,"3578","7.21763240814021","#A9CEE4","2887","8.16350116844565","#BCD6EB","2","2.69247129681648","#CFE1F2"
676,-0.5878387848488,0.117249153578651,0.3,0.95,"1648","7.21857766332382","#B6E2B0","-9999","-9999","-9999","2","1.29087370230282","#2B934B"
415,-0.579432977911848,0.133524723658705,0.3,0.95,"1647","7.21860752411593","#B7E2B0","1000","8.25137255824157","#D0ECC9","2","1.28988518189752","#268E47"
2778,1.62328151898785,0.143928262902509,0.3,0.95,"3343","7.22294186480352","#A9CEE5","2062","8.31146924262766","#CDE0F1","2","2.5810090397721","#BED7EC"
955,0.721293877684173,0.132623957122216,0.3,0.95,"2162","7.22508590351465","#A9CFE5","2143","8.08706077350334","#AED0E6","3","1.27220837875918","#2474B6"
874,1.52146080158132,0.143459728067795,0.3,0.95,"3095","7.22606828557004","#AACFE5","186","8.69319520635915","#F1F7FD","3","2.08255323325744","#A0CBE1"
2043,-0.852715712932781,0.141527654117085,0.3,0.95,"1637","7.22664081572745","#B8E2B1","-9999","-9999","-9999","1","2.59620413433428","#D3EECD"
2757,2.02453383195393,0.150626813937861,0.3,0.95,"3966","7.22693297092515","#AACFE5","3198","8.16959587957109","#BED7EC","2","2.91041316776026","#DEEBF7"
2040,-1.11651518880987,0.135449720188325,0.3,0.95,"1692","7.22843706332521","#B8E3B2","783","8.31829385522375","#D5EECF","3","0.525841279688573","#0E7936"
2704,0.408306185577797,0.133173400210617,0.3,0.95,"1904","7.22904236568258","#AACFE5","-9999","-9999","-9999","1","2.75108104901473","#D6E6F4"
2571,-0.785842975747554,0.139902408905554,0.3,0.95,"1602","7.23110805513438","#B9E3B2","-9999","-9999","-9999","1","2.58851311493486","#CCEBC5"
1474,-1.17906542172785,0.13761299448531,0.3,0.95,"1727","7.23256182378187","#BAE3B3","-9999","-9999","-9999","1","2.66346117850533","#E7F6E3"
1579,-1.59129920368737,0.146555779496132,0.3,0.95,"1951","7.23446836821185","#BAE3B4","15","8.54620743248063","#F4FBF2","3","1.06409257721649","#218943"
908,0.454057403102099,0.141268430401501,0.3,0.95,"1875","7.23942120554098","#ABCFE5","-9999","-9999","-9999","2","1.6255677482407","#63A8D3"
269,-1.21745350585178,0.157721347289698,0.3,0.95,"1716","7.23981127652583","#BBE4B4","-9999","-9999","-9999","1","2.67697722779875","#EAF6E5"
2152,0.0639669514380364,0.128465822182878,0.3,0.95,"1649","7.24003553073236","#ABCFE5","-9999","-9999","-9999","2","1.40697834858544","#4896C8"
1560,-1.93636035133087,0.147900081266088,0.3,0.95,"2107","7.240455283936","#BCE4B5","-9999","-9999","-9999","1","2.88665522942779","#F1F9EE"
1531,0.0998177945297945,0.127481457369533,0.3,0.95,"1689","7.24079580555551","#ABCFE5","1689","8.1191542055791","#B1D2E7","3","0.668127880009921","#084F99"
1244,-0.514668158756101,0.130046325418885,0.3,0.95,"1536","7.2415172791625","#BCE4B6","-9999","-9999","-9999","1","2.57949201201746","#C2E7BB"
2877,1.00672054514152,0.135188210640075,0.3,0.95,"2423","7.24273415226585","#ACD0E5","160","8.60082794974912","#EAF3FB","2","2.07394840077061","#9FCAE1"
1626,-0.241647046983408,0.123586180085857,0.3,0.95,"1582","7.24343628126924","#ACD0E6","-9999","-9999","-9999","1","2.61134181985242","#C5DAEE"
652,-0.0518170061309059,0.134165889384351,0.3,0.95,"1621","7.24374885565543","#ACD0E6","-9999","-9999","-9999","1","2.63440597335905","#C8DCEF"
931,0.43945091934894,0.136295335114671,0.3,0.95,"1855","7.24498458472175","#ADD0E6","-9999","-9999","-9999","1","2.76659276442946","#D8E7F5"
891,0.762202869938108,0.139172255319529,0.3,0.95,"2144","7.24526590079095","#ADD0E6","-9999","-9999","-9999","2","1.87644366369703","#89BEDC"
1324,-0.0462413769011305,0.133769109116873,0.3,0.95,"1620","7.24541775889116","#ADD0E6","-9999","-9999","-9999","1","2.63842591456992","#C9DDF0"
2532,-1.72905381069206,0.153435980583157,0.3,0.95,"1981","7.24688812292493","#BDE4B6","1113","8.30986939329102","#D3EECD","2","1.75049090059511","#B3E0AC"
131,0.788157988859452,0.156465536499299,0.3,0.95,"2194","7.24806332685817","#AED0E6","-9999","-9999","-9999","1","2.94936057238759","#E0ECF7"
1204,-0.197346152160255,0.135667200123049,0.3,0.95,"1540","7.24893580052671","#AED1E6","5509","7.21431230769152","#2D7DBB","3","0.345786100293473","#084083"
2691,1.61832422950659,0.131927106099166,0.3,0.95,"3204","7.24894238660771","#AED1E6","3204","8.05561282862844","#A8CEE4","3","2.23141721522999","#AED0E6"
2860,1.74544663138797,0.139020313166104,0.3,0.95,"3283","7.24910905354875","#AFD1E7","2813","8.15669302706072","#BAD6EB","2","2.62104835431713","#C7DCEF"
1947,-1.50642793647507,0.157223443251548,0.3,0.95,"1753","7.25048163403461","#BEE5B7","-9999","-9999","-9999","2","1.56225333531201","#A6DBA0"
1219,-0.897975914881105,0.153047469789687,0.3,0.95,"1525","7.25132698266176","#BEE5B8","-9999","-9999","-9999","2","1.33145738683256","#52B365"
622,0.288552537759422,0.126955833959094,0.3,0.95,"1732","7.25171438007311","#AFD1E7","-9999","-9999","-9999","1","2.7177771371981","#D2E3F3"
956,0.609857621492435,0.131614434428271,0.3,0.95,"1928","7.25264937433797","#AFD1E7","-9999","-9999","-9999","2","1.72947501572248","#73B2D7"
1506,-0.734036147895111,0.114837520714782,0.3,0.95,"1507","7.25283363438235","#BFE5B8","-9999","-9999","-9999","3","0.278083478547047","#006227"
2039,-0.642331814319501,0.157768356959616,0.3,0.95,"1479","7.25347118801644","#B0D1E7","-9999","-9999","-9999","1","2.57999654656721","#BDD7EC"
947,-0.338646824662676,0.131547328570581,0.3,0.95,"1494","7.25409734547845","#B0D1E7","1738","8.08376722481536","#ACD0E6","3","0.238182283137949","#083A7A"
867,1.19443893425005,0.14679629744594,0.3,0.95,"2538","7.25480275767712","#B0D2E7","965","8.44785918965499","#D7E6F4","3","1.77414496006883","#7CB7D9"
971,0.9239920527124,0.136571710114343,0.3,0.95,"2239","7.25694268543467","#B1D2E7","-9999","-9999","-9999","1","2.99324881809512","#E3EEF8"
1178,-0.439906683748,0.130563498702624,0.3,0.95,"1441","7.2616255351201","#B1D2E7","-9999","-9999","-9999","2","1.29249908135118","#2979B9"
1987,-2.28217000512772,0.135941746431099,0.3,0.95,"2385","7.26426116742109","#C0E6B9","-9999","-9999","-9999","2","2.12195253030667","#C0E6B9"
834,-0.269869121071786,0.120733877306363,0.3,0.95,"1454","7.26426355505548","#B1D2E7","-9999","-9999","-9999","1","2.59578904457154","#C4DAEE"
155,1.10376212989244,0.121012051204003,0.3,0.95,"2360","7.26429270792775","#B2D2E8","-9999","-9999","-9999","2","2.1047877898062","#A4CCE3"
43,-0.900209719924622,0.157980465429746,0.3,0.95,"1438","7.26623210411963","#C0E6BA","5544","7.20242443780915","#38A256","3","0.255066097083638","#005D25"
763,0.304833404847291,0.130129783449084,0.3,0.95,"1610","7.27016339253401","#B2D2E8","-9999","-9999","-9999","2","1.51670106663372","#569FCD"
1017,0.833272535357116,0.124653007946085,0.3,0.95,"1987","7.27122195359342","#B2D2E8","-9999","-9999","-9999","2","1.85343485213963","#86BDDC"
606,1.59546394782268,0.143068129349776,0.3,0.95,"3094","7.27156969078832","#B3D3E8","3094","8.08102348192524","#ACD0E5","3","2.23468837225731","#AED1E6"
1573,-0.274555809573404,0.129287745993264,0.3,0.95,"1408","7.2723818981413","#B3D3E8","-9999","-9999","-9999","1","2.59193004165253","#C3D9EE"
461,-0.173514169350845,0.105741077459885,0.3,0.95,"1438","7.27337778187457","#B3D3E8","-9999","-9999","-9999","1","2.61201630234934","#C6DBEF"
939,0.121399899220044,0.140737490271467,0.3,0.95,"1530","7.27580154924815","#B4D3E8","-9999","-9999","-9999","2","1.46399670280388","#4F9ACB"
277,-1.43821357090204,0.154702373360813,0.3,0.95,"1611","7.27763193854735","#C1E6BA","1615","8.15480203056638","#BEE5B7","2","1.55306741663516","#A5DA9F"
37,-0.994640899528658,0.158338800323756,0.3,0.95,"1419","7.27786235411098","#C2E7BB","1301","8.19238953217702","#C6E8BF","2","1.35669130494777","#65BD6F"
862,0.406252712912838,0.13300640949447,0.3,0.95,"1704","7.28129640252169","#B4D3E8","-9999","-9999","-9999","2","1.65609114815101","#68ACD4"
608,0.880884912338753,0.133850028106624,0.3,0.95,"2095","7.28274301729835","#B4D3E9","2092","8.13811795067685","#B6D4E9","3","1.50264235155759","#549ECD"
1035,0.966046527279957,0.13468876358966,0.3,0.95,"2229","7.28425930163393","#B5D3E9","-9999","-9999","-9999","2","2.08258895469861","#A0CBE1"
928,-0.458820431962061,0.128353006420953,0.3,0.95,"1323","7.28626448964579","#B5D3E9","-9999","-9999","-9999","1","2.58160360027031","#BFD8EC"
1329,-0.871895753998008,0.137714525187583,0.3,0.95,"1340","7.28669051197411","#C2E7BC","-9999","-9999","-9999","1","2.59269012174989","#D0ECCA"
2853,1.69528696716758,0.140727220602436,0.3,0.95,"3126","7.28813500456702","#B5D4E9","762","8.62118412686599","#ECF4FB","2","2.64383709625807","#CADEF0"
1518,0.819981645248487,0.129411056052792,0.3,0.95,"1970","7.2882990094327","#B6D4E9","-9999","-9999","-9999","2","1.90621002714618","#8EC1DD"
2282,-1.18583326572607,0.133587186410766,0.3,0.95,"1429","7.2896606854784","#C3E7BC","-9999","-9999","-9999","2","1.42915950358168","#86CC84"
2793,1.71986890954056,0.145377753520342,0.3,0.95,"3137","7.2910971752641","#B6D4E9","3120","8.10040606966852","#AED1E6","2","2.65790749751715","#CBDEF0"
735,0.228499541192628,0.131756100777649,0.3,0.95,"1485","7.29162193823957","#B6D4E9","-9999","-9999","-9999","2","1.4963322690188","#539DCC"
920,0.469540009639987,0.133040810414401,0.3,0.95,"1661","7.29250633414378","#B7D4E9","-9999","-9999","-9999","1","2.78714149538521","#D9E7F5"
1563,-1.51004117327414,0.152528774675547,0.3,0.95,"1572","7.29427847892433","#C4E7BD","-9999","-9999","-9999","1","2.74378441484576","#EEF8EB"
2881,1.17631353120536,0.131577999614958,0.3,0.95,"2351","7.29440077065125","#B7D4E9","-9999","-9999","-9999","1","3.13566989038331","#EAF3FB"
111,0.606496619216368,0.138322277736356,0.3,0.95,"1749","7.29560465292301","#B7D4EA","-9999","-9999","-9999","1","2.84171805417113","#DCE9F6"
886,0.590271519248059,0.135574068880119,0.3,0.95,"1743","7.29563108967449","#B8D5EA","-9999","-9999","-9999","2","1.75147022174609","#78B5D8"
2074,-0.359399020064319,0.139124675680791,0.3,0.95,"1280","7.2963835516069","#B8D5EA","-9999","-9999","-9999","1","2.58509842899844","#C1D9ED"
475,-0.579011280400965,0.112339541515991,0.3,0.95,"1264","7.29787121293663","#C4E8BE","-9999","-9999","-9999","2","1.29072085695994","#299149"
881,1.4701061417697,0.139108858643294,0.3,0.95,"2629","7.29836887202253","#B8D5EA","-9999","-9999","-9999","1","3.27099452337297","#EFF6FC"
1251,-0.428442562387539,0.128320043637659,0.3,0.95,"1253","7.30110442492342","#B9D5EA","-9999","-9999","-9999","2","1.29614509601973","#2B7BBA"
2807,1.37112924831692,0.141325994984125,0.3,0.95,"2485","7.30131799225849","#B9D5EA","-9999","-9999","-9999","1","3.21312871436394","#ECF4FB"
635,-0.467902490096434,0.111439651214269,0.3,0.95,"1226","7.3058552683474","#B9D5EA","1235","8.19714379652897","#C0D8ED","2","1.29148244934301","#2878B9"
2761,1.88817088415278,0.147432745512286,0.3,0.95,"3234","7.30587642762899","#BAD5EA","3234","8.10551582135692","#B0D1E7","2","2.7489543308772","#D6E5F4"
961,0.608452251500318,0.129774928800422,0.3,0.95,"1666","7.30707215749919","#BAD6EB","-9999","-9999","-9999","2","1.73362644480323","#75B3D8"
1147,-0.232159400824488,0.135460644095317,0.3,0.95,"1251","7.30753432195545","#BAD6EB","-9999","-9999","-9999","2","1.32962106256325","#3A8AC2"
2795,1.5883638264792,0.139043526791972,0.3,0.95,"2772","7.309853998093","#BBD6EB","2772","8.13026703477802","#B5D4E9","2","2.50809400272085","#BBD6EB"
2480,-1.75888218154617,0.139291888985785,0.3,0.95,"1694","7.31202611554341","#C5E8BE","-9999","-9999","-9999","1","2.85509446102254","#F1F9EE"
2759,1.48041250249094,0.132388117661682,0.3,0.95,"2506","7.3133085717994","#BBD6EB","2506","8.14566160536203","#B8D5EA","2","2.3601451020865","#B4D3E8"
2570,-0.732434590070831,0.155351026493356,0.3,0.95,"1186","7.31460457180179","#C6E8BF","1186","8.20893697920073","#C8E9C1","3","0.107843866633972","#005220"
1613,-1.77264741200263,0.116988952273292,0.3,0.95,"1706","7.31513175762882","#C7E9C0","-9999","-9999","-9999","2","1.80068539282669","#B6E1AF"
1552,0.608341040290777,0.142149488248668,0.3,0.95,"1626","7.31751138653689","#BBD6EB","-9999","-9999","-9999","2","1.7432255627534","#76B4D8"
604,1.51735087594754,0.133948432345232,0.3,0.95,"2643","7.31804638141923","#BCD6EB","2643","8.14358014549403","#B7D4E9","3","2.09139069233941","#A2CBE2"
114,0.16924953214575,0.134948195478853,0.3,0.95,"1325","7.31821092592921","#BCD6EB","-9999","-9999","-9999","1","2.67156466996795","#CDDFF1"
154,1.78441931339052,0.140355054013861,0.3,0.95,"2991","7.31897910561312","#BCD7EB","2995","8.12753121101019","#B4D3E8","3","2.32177804957683","#B1D2E7"
