"ID","Z","coho.pres.m","coho.pres.stan","score.coho.pres","numspp.stan","numspp","score.numsp"
1124,0.416750167454033,-0.789089583280337,37.02,8.92438042385157,2,2,1.08336545176268
1604,-0.534716100808211,-0.782858923312591,56.54,8.92444716163595,1,1,2.07024667816749
629,-0.117600912717813,-0.798904787891412,6.27,8.92523443269835,1,1,2.00345451025774
223,-0.197404617418252,-0.797899327906863,9.42,8.92563739593956,2,2,1.0192980834761
1156,-0.492694683252806,-0.78675946966535,44.32,8.92592261109104,2,2,1.11478610096537
777,-0.301771694978295,-0.795281940010576,17.62,8.92593945002688,2,2,1.04454112216326
2235,-0.819138924714293,-0.762775259113279,119.46,8.92599577541098,1,1,2.16124699606086
744,-0.135594261386505,-0.799836833337407,3.35,8.92642158876085,1,1,2.00459118119405
784,0.0770903783741504,-0.800708231990683,0.62,8.9265959587584,3,3,0.0770903783741504
2789,1.76177014423252,-0.625834801154145,548.48,8.92696223501862,2,2,2.02579220087083
653,-0.165724674325247,-0.80025816894998,2.03,8.92735137610913,2,2,1.01363931833775
2584,-1.25381080463343,-0.713380042412016,274.21,8.92741908072572,1,1,2.36051721743679
2749,-0.333286789828147,-0.795674548195019,16.39,8.92745282458201,2,2,1.05407783596561
668,0.327241310738818,-0.79592990311173,15.59,8.92748435737077,2,2,1.05218195928939
1269,-0.209807754691335,-0.799472952581094,4.49,8.92749351421582,1,1,2.01097471240407
907,0.401862926246782,-0.793449768483176,23.36,8.92805337527118,1,1,2.03997397323878
2856,1.80557509735253,-0.618984905513375,569.94,8.92900200728171,1,1,2.69445753950208
1475,-1.5748555623074,-0.663796501459678,429.55,8.92932623992534,2,2,1.86552138613594
2957,1.78272795076284,-0.624159034513229,553.73,8.9294799336417,2,2,2.0440447515725
208,-0.637395835853058,-0.7812278437821,61.65,8.92956053127279,2,2,1.18586401056901
1064,1.03003086792096,-0.744769545548703,175.87,8.92992823865289,2,2,1.43560565228408
2352,0.60965756524873,-0.783685634855443,53.95,8.9300754890238,1,1,2.0908568451391
1542,0.294373601566971,-0.799849601083242,3.31,8.93025757233811,2,2,1.04242784752687
2303,-0.707206021641397,-0.776807011786543,75.5,8.93040799466322,1,1,2.12135342577465
2872,1.29161869883126,-0.711033969114734,281.56,8.9304860281005,1,1,2.380814747764
902,-0.898576185167471,-0.759685464621078,129.14,8.93056182360683,2,2,1.34441033934961
908,0.454459665084631,-0.793596597560284,22.9,8.93072203169368,2,2,1.09842322771727
86,0.387954077602027,-0.796826837256677,12.78,8.9308120131962,3,3,0.387954077602027
867,1.19073996289917,-0.725943504314192,234.85,8.93123085875,3,3,1.19073996289917
369,1.15086748761023,-0.731235734963025,218.27,8.93125049007531,3,3,1.15086748761023
2315,0.848821874767887,-0.765549051896052,110.77,8.93152993867568,2,2,1.31167777105678
941,-0.622770334084667,-0.784256991481583,52.16,8.93155024704138,2,2,1.17806743822921
1077,0.322774444778906,-0.800424149645842,1.51,8.93181304774675,2,2,1.05080128578258
2873,1.27265205386327,-0.715378194635279,267.95,8.93206248448196,1,1,2.37057867412208
707,0.587291623366993,-0.787343594037326,42.49,8.93222648617692,3,3,0.587291623366993
318,-1.00680255416121,-0.749780885789154,160.17,8.93225815134816,1,1,2.23911843882041
2486,-1.50897054103365,-0.678789027007066,382.58,8.93271868333336,1,1,2.50539260270868
1609,-0.442579210527833,-0.796606593641014,13.47,8.93313164907006,3,3,0.442579210527833
1244,-0.511800156972574,-0.792907139285165,25.06,8.93313514566327,1,1,2.06444651194386
2769,0.798270798879214,-0.772351068489938,89.46,8.9336423634826,2,2,1.27954533657204
2554,0.530632970495446,-0.792568794020523,26.12,8.93389615761804,2,2,1.13206508177614
2601,-1.16692054542627,-0.732486974054909,214.35,8.93457376669805,1,1,2.31553526411021
929,-0.570373858937403,-0.790969633854621,31.13,8.93474874217781,3,3,0.570373858937403
1109,0.633267054604398,-0.786823308394528,44.12,8.93484815072102,3,3,0.633267054604398
883,1.16309175929761,-0.735097978078277,206.17,8.93666329547926,2,2,1.53387823524099
216,0.482969504665283,-0.798780302369516,6.66,8.93739432552105,1,1,2.05748864940651
1160,-0.640860225016204,-0.788843804173003,37.79,8.93740482854328,3,3,0.640860225016204
869,0.555917219657537,-0.794949978618852,18.66,8.93781014724403,2,2,1.14413458784872
572,0.52131008894373,-0.798697312021584,6.92,8.9394653495488,2,2,1.12772523640935
2254,-0.582092048246605,-0.795505375562698,16.92,8.94003056909737,2,2,1.15707871496797
918,-0.63452817513731,-0.792019780949595,27.84,8.94012098236339,2,2,1.18432512640874
1586,-1.15834323927891,-0.739327293886302,192.92,8.94024017358634,3,3,1.15834323927891
1587,-1.85402304467927,-0.620785157676187,564.3,8.94068592772171,1,1,2.7271599605087
943,-0.83883649044801,-0.77687404245218,75.29,8.94186147951202,2,2,1.30523816129744
2031,-1.54896727962134,-0.684062106037146,366.06,8.94475547025378,1,1,2.52968370223187
2939,1.33924523902311,-0.718768031154616,257.33,8.94514532654878,1,1,2.4069852118877
1216,-1.2998362874209,-0.725566855812043,236.03,8.94605665652833,3,3,1.2998362874209
35,-0.675270071723273,-0.794988281856359,18.54,8.94606501836024,3,3,0.675270071723273
408,1.44032064697571,-0.705320402853328,299.46,8.94756286228075,1,1,2.46465485739982
1307,-1.14828310150084,-0.748912679072337,162.89,8.94844835052691,1,1,2.30619905498038
2945,1.18656990183108,-0.744830192341421,175.68,8.9493954436978,2,2,1.55175646669554
1868,-0.744026512805638,-0.792935866713295,24.97,8.94947216273348,3,3,0.744026512805638
1459,-1.02710464031626,-0.765740568083585,110.17,8.9504233436109,1,1,2.2483202490213
1842,-0.792664646995821,-0.790079083582592,33.92,8.95080139182904,1,1,2.15135242175637
2271,-1.19583932595305,-0.74526429569983,174.32,8.95105937225072,1,1,2.33024284002673
80,-2.22954923112199,-0.543447729213833,806.59,8.95111699016234,1,1,2.99514436613607
2011,-0.922697624294136,-0.77922330768592,67.93,8.95245468122302,2,2,1.36065091257017
930,-0.895474330224356,-0.782057747261411,59.05,8.9525100577891,2,2,1.34233910622121
545,0.771874306743232,-0.795045736712619,18.36,8.9539323567202,1,1,2.14377936024451
1437,-0.722528348876617,-0.79959743810299,4.1,8.95435036484222,1,1,2.12651057249438
2543,-0.920935244258185,-0.781361905113374,61.23,8.95440046471454,1,1,2.2018450726872
2665,0.962420170203628,-0.779571228759938,66.84,8.95698179849071,2,2,1.38789501908998
1468,-1.63024890604593,-0.681840518261762,373.02,8.95700421713498,2,2,1.9125144432563
1024,1.16725056509822,-0.755488068177642,142.29,8.95742134056671,1,1,2.31570159600112
2805,1.46683135475501,-0.710950978766803,281.82,8.95742314295509,1,1,2.4802407591386
2845,1.71498912640203,-0.666231948977808,421.92,8.95749421991476,1,1,2.63461338789531
666,1.05427565026838,-0.770841282544885,94.19,8.95864728460156,2,2,1.45309915241487
1270,-0.983870646241676,-0.779028599561928,68.54,8.95877266898902,2,2,1.40285474962165
1320,-1.07725578116656,-0.768728220609102,100.81,8.95928296428907,1,1,2.27166899394625
2107,0.886822631887789,-0.79057064179726,32.38,8.96011986759222,3,3,0.886822631887789
283,-1.10861882221347,-0.76681305873377,106.81,8.96120765261529,2,2,1.49299554351846
997,0.819548523360832,-0.798521755516346,7.47,8.96162947899944,3,3,0.819548523360832
401,1.61370502872756,-0.689861854582943,347.89,8.96189798381458,1,1,2.56983344202316
103,0.809616647854951,-0.800711423927142,0.61,8.9629073734535,3,3,0.809616647854951
1428,-0.848150588922122,-0.800165602792672,2.32,8.96592688451518,1,1,2.17240866815821
2963,1.42847203599719,-0.726498901258038,233.11,8.96657057349107,1,1,2.45774944972549
868,1.57686327864881,-0.701569877514137,311.21,8.96686280878651,3,3,1.57686327864881
2758,1.34702175250768,-0.741102010557442,187.36,8.96839290848724,2,2,1.67763750605691
1323,-0.948341943189948,-0.796695967861863,13.19,8.97250867782696,2,2,1.37816996093127
894,1.38196414908533,-0.740881766941779,188.05,8.97349001604232,2,2,1.70582089017492
360,1.17214521917842,-0.771479669836662,92.19,8.97391483902035,1,1,2.31817264560749
602,0.964897167550874,-0.79644699681807,13.97,8.9740260404239,1,1,2.22059148515608
1559,-1.2392594490073,-0.765836326177351,109.87,8.97733818600027,2,2,1.59240823344828
2260,-0.982047166507858,-0.798748383004927,6.76,8.97817379579332,1,1,2.22809708882852
1094,1.10194322405224,-0.784758125505629,50.59,8.97819336316027,1,1,2.28347955301436
646,1.32253679274017,-0.757211713865441,136.89,8.98068178216207,2,2,1.65804208877563
1292,-1.76495333004059,-0.68058289529696,376.96,8.98126506254068,2,2,2.02856112977188
2474,-1.11332665907459,-0.787860687743666,40.87,8.98267625343637,2,2,1.49649465411881
414,1.30297926405519,-0.764214822456237,114.95,8.98475150841487,3,3,1.30297926405519
584,1.24619101453607,-0.7746364949945,82.3,8.98701273495053,1,1,2.35647873843802
1551,1.07741097030937,-0.796881100176478,12.61,8.98725083435263,2,2,1.46997088370586
2855,1.6026946609435,-0.718199866464934,259.11,8.98780437804121,2,2,1.8890818341768
278,-1.13858681523115,-0.790372741736809,33,8.98833380736553,2,2,1.51538111899885
2763,1.52427249716873,-0.734140397140612,209.17,8.98986131118456,2,2,1.82302129598779
2238,-1.55069311103981,-0.729684453844006,223.13,8.98998955113598,1,1,2.53074082525776
1575,-1.88893895155084,-0.668303515739625,415.43,8.99444468529295,3,3,1.88893895155084
2245,-1.16544517934184,-0.799405921915457,4.7,9.000732588066,1,1,2.314792099963
1220,-1.25839363541324,-0.787056319756027,43.39,9.00101062551716,2,2,1.60734394006029
1886,-1.48213226666005,-0.753205833609539,149.44,9.00161692191584,1,1,2.48932040040547
409,1.17265911267493,-0.799916631748879,3.1,9.00217587262309,1,1,2.31843252965006
895,1.28475422240102,-0.784837923917101,50.34,9.00253812395408,3,3,1.28475422240102
2696,1.20676003518343,-0.797203485758826,11.6,9.00399277967794,2,2,1.56724911310101
154,1.78589734632244,-0.700178193218063,315.57,9.00460953949299,3,3,1.78589734632244
2882,1.18739281684231,-0.80048798837502,1.31,9.00467336051519,1,1,2.32591953891116
1005,1.20128480213846,-0.800235825394768,2.1,9.00626583176367,1,1,2.3330420433093
2838,1.6658482002802,-0.725997767233993,234.68,9.00694364580207,1,1,2.60289266516635
2965,1.30243468010984,-0.79260709725803,26,9.01276586232889,2,2,1.64205240353432
83,-2.25170290339762,-0.601710145397883,624.06,9.01306385994322,2,2,2.46377068031286
2827,1.2804683829772,-0.798119571522526,8.73,9.01507428348485,1,1,2.3747840490883
2776,1.91580643352975,-0.684087641528817,365.98,9.01554851334647,2,2,2.16109099548214
1082,1.2700243738456,-0.800111339872871,2.49,9.01556868526795,3,3,1.2700243738456
2270,-1.45659940896348,-0.772584079851437,88.73,9.01657130671613,1,1,2.47420327341808
1423,-1.29040165825417,-0.798745191068468,6.77,9.01710971089081,1,1,2.38015470917861
645,1.33647617597574,-0.793698739526969,22.58,9.01882769759531,3,3,1.33647617597574
91,1.33337137800076,-0.799300588012314,5.03,9.02390844904154,3,3,1.33337137800076
1590,-1.5586242929415,-0.763758375542616,116.38,9.02492100710269,1,1,2.53560834644221
2244,-1.48151569088838,-0.77716131673348,74.39,9.0251450826936,2,2,1.78742517111863
212,1.37358119479154,-0.796143762854476,14.92,9.02681734128548,3,3,1.37358119479154
356,1.57489961975307,-0.763665809385309,116.67,9.02765487929348,3,3,1.57489961975307
2494,-1.74924772800706,-0.731315533374497,218.02,9.02795771359036,1,1,2.65704113892462
2810,1.62918573924202,-0.756637165302841,138.69,9.03036992851608,1,1,2.57958255788598
1584,-2.07099970433808,-0.665762734318352,423.39,9.03196017048175,3,3,2.07099970433808
2839,1.38374005456841,-0.800104955999953,2.51,9.03228317684088,1,1,2.43202313694113
1008,1.41982039585168,-0.797072616364011,12.01,9.03488631558885,2,2,1.73663178494361
2691,1.61983809130558,-0.773267154253638,86.59,9.04504883244916,3,3,1.61983809130558
1011,1.51959544039379,-0.797979126318335,9.17,9.05199584647416,2,2,1.81911250407049
2802,1.53953588319163,-0.797442880993242,10.85,9.05483622814708,2,2,1.83580247729287
1838,-2.14368222506726,-0.673171218839427,400.18,9.05610036350612,1,1,2.93178673884533
1209,-1.70857969943868,-0.770490169534407,95.29,9.05863463524787,3,3,1.70857969943868
2168,-1.56449476076308,-0.799725115561346,3.7,9.06136116682774,3,3,1.56449476076308
2757,2.0221722038231,-0.711685124152347,279.52,9.06564893758224,2,2,2.25592119142375
2695,1.64466816111549,-0.796603401704555,13.48,9.07247712062577,3,3,1.64466816111549
1583,-2.04334354971764,-0.715090920353979,268.85,9.07371315260836,2,2,2.27491820999628
2880,1.66687447078587,-0.79727690029738,11.37,9.07719102041456,1,1,2.60354959648509
2846,1.68219285520621,-0.79570008368669,16.31,9.07846695591166,2,2,1.9569805318671
1891,-1.82297191702557,-0.771760560245044,91.31,9.08214996548865,1,1,2.7061460807325
61,-2.14689947003836,-0.703590373292612,304.88,9.08641747804764,2,2,2.36837018526475
1565,-1.9449932172683,-0.751814149313464,153.8,9.08794139733786,2,2,2.18700677073019
529,2.34023883971858,-0.663378357783564,430.86,9.09516710320907,1,1,3.0784278173976
341,-1.89970112877615,-0.77180205541901,91.18,9.09790218440811,1,1,2.75841700594261
2847,1.78537591308931,-0.797136455093189,11.81,9.09955972301128,2,2,2.0463546005127
2835,1.78190405432714,-0.799335699313362,4.92,9.10103583399405,1,1,2.67865303069052
2009,-1.93821193320728,-0.784333597956597,51.92,9.11826614707313,1,1,2.78507908290359
2850,1.93927348675153,-0.800727383609436,0.56,9.13451126476085,2,2,2.18192155138938
2869,1.96858661186981,-0.800800798147991,0.33,9.14085106985282,2,2,2.2080156812018
1848,-2.27107974275451,-0.739751821435333,191.59,9.15158267476012,1,1,3.02618624640816
2844,2.08835074181614,-0.798777110433057,6.67,9.16541922862517,2,2,2.31542843138025
2955,2.23595345148487,-0.777059174766795,74.71,9.1791080278579,1,1,2.99991463832008
525,NA,1.07970941498605,5891.77,9.96433016272472,2,2,1.4142135623731
2139,NA,1.07307018715157,5870.97,9.97371944877193,2,2,1.4142135623731
2133,NA,0.769274442740614,4919.21,10.4033515107091,1,1,2.82842712474619
1310,NA,0.684525337820727,4653.7,10.5232048442858,1,1,2.82842712474619
2134,NA,0.637217647563575,4505.49,10.590108021452,1,1,2.82842712474619
378,NA,0.257747473585351,3316.65,11.1267598880081,3,3,0
2333,NA,0.218473887395215,3193.61,11.1823011262412,3,3,0
2151,NA,0.0928073490088663,2799.91,11.3600204491637,1,1,2.82842712474619
1550,NA,0.0766082714800189,2749.16,11.3829294043029,2,2,1.4142135623731
1540,NA,-0.0322686811325886,2408.06,11.5369046673175,1,1,2.82842712474619
1196,NA,-0.217656350664698,1827.26,11.7990824238666,2,2,1.4142135623731
410,NA,-0.253591171318838,1714.68,11.8499019345971,3,3,0
568,NA,-0.409996057804261,1224.68,12.0710918462862,1,1,2.82842712474619
2232,NA,-0.498958518849878,945.97,12.196903765239,2,2,1.4142135623731
2153,NA,-0.511122988694693,907.86,12.2141069234726,1,1,2.82842712474619
2199,NA,-0.546014046126778,798.55,12.2634503300986,1,1,2.82842712474619
2893,NA,-0.54692374801756,795.7,12.2647368428503,2,2,1.4142135623731
495,NA,-0.599852438378811,629.88,12.3395893145978,2,2,1.4142135623731
2894,NA,-0.659595913079784,442.71,12.4240793467832,2,2,1.4142135623731
711,NA,-0.720900244709152,250.65,12.5107767640057,1,1,2.82842712474619
2072,NA,-0.725298733149497,236.87,12.516997166012,1,1,2.82842712474619
2909,NA,-0.736572652722283,201.55,12.5329408959729,2,2,1.4142135623731
2895,NA,-0.738858079226845,194.39,12.5361729771314,2,2,1.4142135623731
2966,NA,-0.741580801026275,185.86,12.5400234872268,1,1,2.82842712474619
2710,NA,-0.743534266139114,179.74,12.542786104083,1,1,2.82842712474619
1276,NA,-0.745060011766461,174.96,12.5449438342419,2,2,1.4142135623731
2906,NA,-0.745822884580135,172.57,12.5460226993214,2,2,1.4142135623731
124,NA,-0.74638147346044,170.82,12.5468126632917,1,1,2.82842712474619
1545,NA,-0.769264465934195,99.13,12.5791741015957,2,2,1.4142135623731
1547,NA,-0.770170975888519,96.29,12.5804561002676,3,3,0
1135,NA,-0.776334605190628,76.98,12.5891727884201,2,2,1.4142135623731
2889,NA,-0.786848843886199,44.04,12.6040421673814,2,2,1.4142135623731
186,NA,-0.787455311813387,42.14,12.6048998425491,1,1,2.82842712474619
2905,NA,-0.787579797335284,41.75,12.6050758916625,2,2,1.4142135623731
350,NA,-0.792201721327751,27.27,12.6116122792569,3,3,0
619,NA,-0.795792649843998,16.02,12.6166906190661,1,1,2.82842712474619
624,NA,-0.796740654972287,13.05,12.6180313007757,1,1,2.82842712474619
2275,NA,-0.797876984351651,9.49,12.6196383131954,2,2,1.4142135623731
2171,NA,-0.797979126318335,9.17,12.6197827637499,1,1,2.82842712474619
644,NA,-0.800532675485444,1.17,12.6233940276142,1,1,2.82842712474619
176,NA,-0.800567786786492,1.06,12.6234436824924,2,2,1.4142135623731
29,NA,NA,NA,NA,2,2,1.4142135623731
199,NA,NA,NA,NA,1,1,2.82842712474619
314,NA,NA,NA,NA,0,0,4.24264068711928
336,NA,NA,NA,NA,1,1,2.82842712474619
351,NA,NA,NA,NA,1,1,2.82842712474619
396,NA,NA,NA,NA,1,1,2.82842712474619
575,NA,NA,NA,NA,2,2,1.4142135623731
628,NA,NA,NA,NA,1,1,2.82842712474619
660,NA,NA,NA,NA,1,1,2.82842712474619
732,NA,NA,NA,NA,1,1,2.82842712474619
792,NA,NA,NA,NA,1,1,2.82842712474619
793,NA,NA,NA,NA,1,1,2.82842712474619
970,NA,NA,NA,NA,1,1,2.82842712474619
995,NA,NA,NA,NA,1,1,2.82842712474619
1016,NA,NA,NA,NA,1,1,2.82842712474619
1033,NA,NA,NA,NA,1,1,2.82842712474619
1157,NA,NA,NA,NA,1,1,2.82842712474619
1191,NA,NA,NA,NA,1,1,2.82842712474619
1201,NA,NA,NA,NA,0,0,4.24264068711928
1234,NA,NA,NA,NA,1,1,2.82842712474619
1237,NA,NA,NA,NA,1,1,2.82842712474619
1261,NA,NA,NA,NA,0,0,4.24264068711928
1277,NA,NA,NA,NA,1,1,2.82842712474619
1341,NA,NA,NA,NA,0,0,4.24264068711928
1397,NA,NA,NA,NA,1,1,2.82842712474619
1858,NA,NA,NA,NA,1,1,2.82842712474619
1881,NA,NA,NA,NA,0,0,4.24264068711928
1900,NA,NA,NA,NA,0,0,4.24264068711928
1905,NA,NA,NA,NA,0,0,4.24264068711928
1924,NA,NA,NA,NA,0,0,4.24264068711928
1954,NA,NA,NA,NA,1,1,2.82842712474619
2016,NA,NA,NA,NA,1,1,2.82842712474619
2028,NA,NA,NA,NA,1,1,2.82842712474619
2068,NA,NA,NA,NA,1,1,2.82842712474619
2071,NA,NA,NA,NA,1,1,2.82842712474619
2131,NA,NA,NA,NA,1,1,2.82842712474619
2870,NA,NA,NA,NA,1,1,2.82842712474619
2885,NA,NA,NA,NA,1,1,2.82842712474619
2886,NA,NA,NA,NA,1,1,2.82842712474619
2891,NA,NA,NA,NA,1,1,2.82842712474619
