Model.catch	CentroidX	CentroidY	Catch.Area.ft2	Catch.Area.ha	2b.Ecoreg	2d.Ecoreg	2e.Ecoreg	2f.Ecoreg	2g.Ecoreg	4a.Ecoreg	4b.Ecoreg	4d.Ecoreg	77a.Ecoreg	77b.Ecoreg	77c.Ecoreg	Impervious	conifer.forest	dense.urban	grass.shrub.crops	light.med.urb	mix.deciduous	regrow.veg	Agriculture	Apt.condo	Commercial	Forest.timber	Industrial	Parks.open.space	Residential	FC00.Road	FC01.Road	FC02.Road	FC07.Road	FC08.Road	FC11.Road	FC12.Road	FC14.Road	FC06.FC16.Road	FC17.Road
2881	1321560	211021	45333212	421	0.00000000	0.00000000	0.20280395	0.79719605	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	32.26130761	0.09156270	0.14379361	0.01649397	0.38993445	0.34024107	0.00000000	0.00000000	0.02691759	0.14414531	0.00000000	0.00167056	0.12107600	0.49332933	0.06103194	0.00000000	0.00000000	0.00000000	0.00000000	0.00204687	0.00000000	0.00000000	0.00604630	0.01340141
2882	1412348	211525	92158304	856	0.00000000	0.00000000	0.11161693	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.88838307	0.00000000	0.00000000	1.20183186	0.64882690	0.00118932	0.00248676	0.01016326	0.33246837	0.00140556	0.00000000	0.00000000	0.00000000	0.98651503	0.00000000	0.00249028	0.00000000	0.01352022	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2883	1533901	214822	4849875	45	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.08216433	0.00000000	0.00000000	0.00000000	0.68136273	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2884	1535264	213651	8602413	80	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.03547672	0.00000000	0.00000000	0.00000000	0.50886918	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2885	1525414	214621	12313292	114	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.14509804	0.00000000	0.00078431	0.00000000	0.65568627	0.00235294	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.97684080	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2886	1325720	212412	26536736	247	0.00000000	0.00000000	0.04630283	0.95369717	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	17.14925373	0.02910149	0.05092761	0.02946526	0.22844671	0.23972354	0.00000000	0.00000000	0.00430023	0.02339715	0.00000000	0.00060803	0.08322715	0.34738553	0.02910995	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01244098	0.00051416
2887	1168681	210505	34833228	324	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.12378032	0.65095120	0.00082713	0.05541770	0.01350979	0.25310174	0.00000000	0.00000000	0.00000000	0.00000000	0.63441074	0.00000000	0.36558751	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2888	1171397	215179	2334661	22	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.04526749	0.54771784	0.00000000	0.00829876	0.01659751	0.30705394	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2889	1390939	215334	5436145	51	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.71099291	0.00000000	0.02659574	0.00354610	0.21985816	0.01950355	0.00000000	0.00607655	0.00000000	0.85524926	0.00000000	0.06988610	0.04859234	0.01681302	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2890	1417857	215273	7607146	71	0.00000000	0.00000000	0.01568950	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.98431050	0.00000000	0.00000000	1.80382166	0.74524715	0.00000000	0.00126743	0.00126743	0.19264892	0.00000000	0.00000000	0.00000000	0.00000000	0.92454634	0.00000000	0.00000000	0.00000000	0.02344706	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2891	1502709	215994	1785225	17	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.05882353	0.00000000	0.03743316	0.00000000	0.50802139	0.01604278	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.85786946	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2892	1413211	214368	12555653	117	0.00000000	0.00000000	0.66544833	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.33455167	0.00000000	0.00000000	0.22657450	0.38497289	0.00077459	0.00309837	0.00000000	0.43841983	0.00000000	0.00000000	0.00000000	0.00000000	0.83952352	0.00000000	0.00000000	0.00000000	0.00256283	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2893	1207616	211592	29080844	270	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	6.84021305	0.15272244	0.00730412	0.11354582	0.09661355	0.49667995	0.00000000	0.02843869	0.05036381	0.03033853	0.00000000	0.00000000	0.21576320	0.61893950	0.01462750	0.00000000	0.00000000	0.00160742	0.00000000	0.00000000	0.00000000	0.00000000	0.01605184	0.00338539
2894	1381837	213212	26235624	244	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.25663717	0.48381163	0.00220751	0.06843267	0.01398087	0.39992642	0.00331126	0.00000000	0.00000000	0.00085765	0.61802319	0.00335502	0.21682324	0.10290718	0.01078396	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00601324	0.00000000
2895	1520946	214731	5745716	53	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.08026756	0.00000000	0.00000000	0.00000000	0.42976589	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.98178373	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2896	1375039	214575	4572357	42	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.69344609	0.02335456	0.00000000	0.25265393	0.00424628	0.44585987	0.02123142	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.74355860	0.18947473	0.01796229	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2897	1504658	214995	5643229	52	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.05851979	0.00000000	0.00516351	0.00000000	0.40619621	0.00688468	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.62209366	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2898	1531546	214794	2457144	23	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00790514	0.00000000	0.00000000	0.00000000	0.27667984	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2899	1172509	215420	848829	8	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.35955056	0.00000000	0.24719101	0.05617978	0.33707865	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2900	1528776	212486	28402164	264	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.03169252	0.00000000	0.00303439	0.00000000	0.35738368	0.00168577	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.78759347	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2901	1150527	213413	22118218	205	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.19185283	0.81925602	0.00087527	0.00525164	0.00393873	0.14573304	0.00000000	0.00000000	0.00953739	0.00240783	0.21939561	0.00025065	0.72879208	0.03903673	0.00000000	0.00000000	0.00000000	0.00000000	0.00077357	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2902	1185637	214438	4654501	43	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.07949791	0.01425662	0.00000000	0.00000000	0.00407332	0.00407332	0.00000000	0.00000000	0.00000000	0.00143001	0.00000000	0.00000000	0.00886475	0.15801846	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2903	1260303	215280	462829	4	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	26.08163265	0.00000000	0.20833333	0.14583333	0.02083333	0.62500000	0.00000000	0.00000000	0.00829464	0.02907339	0.00000000	0.13570246	0.51649989	0.03676090	0.00258195	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02060805	0.02297394	0.00000000
2904	1119160	211794	19397698	180	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.04100000	0.54338126	0.01437779	0.04164601	0.02231036	0.29548835	0.00000000	0.00000000	0.00525490	0.00038752	0.68400817	0.04786717	0.19521729	0.06024839	0.00000000	0.00000000	0.00000000	0.00100888	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2905	1388647	211838	34504396	321	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.87440426	0.40958484	0.00334355	0.03427138	0.01922541	0.50682641	0.01086654	0.00000000	0.06234695	0.00000000	0.41982604	0.00638977	0.16818373	0.27259216	0.03149381	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00088444	0.00000000
2906	1538200	213379	12710750	118	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.03065134	0.00000000	0.00000000	0.00000000	0.25900383	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.83406731	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2907	1522726	215141	261056	2	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.12000000	0.00000000	0.00000000	0.00000000	0.24000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.98918623	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2908	1190290	209264	76148984	707	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	55.91413306	0.04020164	0.52211720	0.05734089	0.22621298	0.08015123	0.00000000	0.00007887	0.03972091	0.41788124	0.00555145	0.01526699	0.08515470	0.21015408	0.05942192	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00782909	0.02224325	0.01011545	0.01810560
2909	1181971	211832	18615646	173	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	29.03588144	0.09072058	0.18040435	0.12337999	0.23431830	0.31467081	0.00000000	0.00000000	0.07878357	0.26143380	0.00000000	0.01884114	0.17409818	0.27311993	0.03604350	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00653230	0.00178108	0.00836501	0.02702066
2910	1532360	212714	10454258	97	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00278035	0.00000000	0.10287303	0.00278035	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2911	1306583	213437	6491059	60	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	30.24364723	0.04334828	0.14200299	0.01046338	0.22421525	0.14499253	0.00000000	0.00000000	0.08346620	0.02064101	0.00000000	0.00000000	0.29183759	0.28577494	0.03844981	0.00000000	0.00000000	0.00000000	0.00000000	0.00041919	0.00000000	0.00124648	0.00000000	0.01307368
2913	1172083	211995	12645437	117	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.20552147	0.44988523	0.00076511	0.05967865	0.01759755	0.39632747	0.00000000	0.00000000	0.00000000	0.00000000	0.95955513	0.00000000	0.04044487	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2914	1521444	213734	1115770	10	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.51724138	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.99999966	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2915	1523335	212719	12182418	113	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.07563694	0.00000000	0.00000000	0.00000000	0.48566879	0.00079618	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.99923702	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2916	1397190	209768	42873968	398	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.21449537	0.84792318	0.00000000	0.00066994	0.00066994	0.14939705	0.00000000	0.00000000	0.00000000	0.00000000	0.99621542	0.00000000	0.00368667	0.00000000	0.01053145	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2917	1504907	211502	19759888	184	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.12330146	0.00000000	0.02667338	0.00000000	0.44589834	0.00905888	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.71947710	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2918	1254206	204804	84860512	788	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	44.82203196	0.05456406	0.26827327	0.02012050	0.47561669	0.11378879	0.00000000	0.00000000	0.05400724	0.03017273	0.00000000	0.00387603	0.11054515	0.53086894	0.09079740	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00687674	0.01211135	0.01983919
2919	1502923	214196	367078	3	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.20512821	0.00000000	0.02564103	0.00000000	0.76923077	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.99999872	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2920	1152821	210101	66430780	617	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.27939889	0.75736994	0.00014451	0.00491329	0.00158960	0.18945087	0.00000000	0.00000000	0.00058095	0.00000000	0.47407824	0.01304894	0.50613761	0.00283897	0.00000000	0.00000000	0.00000000	0.00000000	0.00188503	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2921	1147706	213178	2445611	23	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.49596774	0.76679842	0.00000000	0.00395257	0.03162055	0.19762846	0.00000000	0.00000000	0.10803926	0.00033080	0.74566110	0.00000000	0.07409723	0.06042703	0.00000000	0.00000000	0.00000000	0.00000000	0.02142737	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2922	1275689	198432	378028000	3512	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	54.79416744	0.01336048	0.49749332	0.05542690	0.19882937	0.14487848	0.00000000	0.00000000	0.02333850	0.15061840	0.00000000	0.22720286	0.13340798	0.17664022	0.04718324	0.00000000	0.00000000	0.00000000	0.00000000	0.01107812	0.00883465	0.02074178	0.00986916	0.00468394
2923	1377604	209894	31338368	291	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	17.35159393	0.06282562	0.04535703	0.27428747	0.18265400	0.25528655	0.03432424	0.00000000	0.04150656	0.07608156	0.00000000	0.02109398	0.21258060	0.49798014	0.04144779	0.00000000	0.00000000	0.00713636	0.00024934	0.00000000	0.00000000	0.00000000	0.01351525	0.00000000
2924	1145194	212067	9178642	85	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	6.58289335	0.25471698	0.00628931	0.03668763	0.16457023	0.16247379	0.00000000	0.00000000	0.16483190	0.03183031	0.01865973	0.00142875	0.08365017	0.26333591	0.03684478	0.00000000	0.00000000	0.00000000	0.00943375	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2925	1502870	213168	2117203	20	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.09909910	0.00000000	0.01351351	0.00000000	0.55405405	0.01801802	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.80616776	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2926	1518684	209574	40651524	378	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00023590	0.00000000	0.00023590	0.00000000	0.02760085	0.00094362	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.81393893	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2927	1369455	211584	9489018	88	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.38071066	0.08779011	0.00605449	0.30877901	0.02522704	0.49142281	0.03430878	0.00000000	0.00928094	0.06144092	0.00000000	0.00000000	0.22900968	0.65235591	0.01314340	0.00000000	0.00000000	0.00389102	0.00000000	0.00000000	0.00000000	0.00000000	0.00936029	0.00000000
2928	1116186	210436	13960630	130	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.62326870	0.68681319	0.00000000	0.05151099	0.00206044	0.25549451	0.00000000	0.00000000	0.00000000	0.00000000	0.98538605	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
2929	1328467	211247	13594809	126	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	15.85438972	0.01822004	0.07638402	0.02172390	0.18570427	0.09530484	0.00000000	0.00000000	0.02203179	0.10354783	0.00000000	0.00000000	0.05008257	0.16284782	0.02485625	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00838783	0.00253810
